saScore,perplexitySource,perplexityTarget,same,cgscore,hassourcecl,hastargetcl,caplettersworddif,onlycaplettersdif,hassourceurl,hastargeturl,urlsim,hassourcetag,hastargettag,tagsim,hassourcenameentity,hastargetnameentity,nersimilarity,hassourcenumber,hastargetnumber,numbersim,hassourceemail,hastargetemail,emailsim,hassourcepunctuation,hastargetpunctuation,punctsim,category
0.16,767.93,30158.11,0.0,-1.33053213254,1.0,1.0,0.423076923077,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.795495128835,0
0.14,214.03,738.58,0.0,0.0910933040482,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4472135955,0
0.38,1938.42,5563.2,0.0,1.07916034348,1.0,1.0,0.214285714286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,0
0.19,301.14,811.4,0.0,1.25410370534,1.0,1.0,0.5,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.870388279778,0
0.14,1314.51,83.35,0.0,0.479167526056,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0
1.24,226.87,402.97,0.0,0.681528337134,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
1.25,115.01,332.62,0.0,0.509674544031,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.353553390593,1.0,1.0,0.866025403784,0.0,0.0,1.0,0.0,0.0,1.0,1
1.56,291.18,248.81,0.0,0.509674544031,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.870388279778,1
0.29,591.49,207.91,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.17,419.54,695.37,0.0,1.13028747653,1.0,1.0,0.769230769231,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.894427191,1
0.67,5885.19,2953.9,0.0,0.269299386462,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.78,4792.1,58594.87,0.0,-0.247642198187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57735026919,0
0.27,6687.37,103752.61,0.0,0.229302619031,1.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.970142500145,0
-0.23,3504.16,665.22,0.0,-1.18393235172,1.0,1.0,0.461538461538,0.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.34,206.45,1619.39,0.0,-0.0604453088932,1.0,1.0,0.307692307692,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.693888666489,0
0.77,1732.36,2625.06,0.0,-0.0936996865282,1.0,1.0,0.181818181818,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76980035892,0
0.65,418.2,306.79,0.0,0.23731919539,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.06,131.53,11.14,0.0,0.213632734461,1.0,1.0,0.0555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
0.31,100.92,473.39,0.0,0.271163072273,1.0,1.0,0.545454545455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.87,7181.24,5539.39,0.0,0.703815343078,1.0,1.0,0.0714285714286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.32,831.68,1789.05,0.0,0.164770510914,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,0
2.36,150.36,230.14,0.0,-0.44280744277,1.0,1.0,0.666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.866025403784,1
0.08,468.67,1231.52,0.0,0.472133685219,1.0,1.0,0.416666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.894427191,0
-0.2,1210.83,1005.43,0.0,2.14723579901,1.0,1.0,0.315789473684,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.521246691316,0
0.13,16.38,23.54,0.0,-1.22365281155,1.0,1.0,0.4375,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.872871560944,0
0.51,1735.52,4614.63,0.0,-1.95409318656,1.0,1.0,0.47619047619,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.156173761889,0
0.2,270.84,2164.24,0.0,-0.716237318235,1.0,1.0,0.0833333333333,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.13,140.87,302.83,0.0,-0.109011656695,1.0,1.0,0.695652173913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.832050294338,0
0.73,411.52,2808.71,0.0,-2.61923322889,1.0,1.0,0.235294117647,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.204124145232,0.0,0.0,1.0,0.0,0.0,0.856348838578,0
2.01,233.27,364.74,0.0,0.665786246196,1.0,1.0,0.15625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.478091443734,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,1
-0.05,118.11,681.8,0.0,0.841658255235,1.0,1.0,0.166666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.129099444874,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.547722557505,0
0.38,85.48,1026.95,0.0,0.987538454007,1.0,1.0,0.363636363636,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.66,85.48,273.26,0.0,0.299551009975,1.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.02,281.25,650.55,0.0,-0.389152025722,1.0,1.0,0.222222222222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.392232270276,0
0.59,299.65,172.96,0.0,-0.89562215104,1.0,1.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3577708764,0
0.09,108.78,1403.99,0.0,-3.2872444614,1.0,1.0,0.615384615385,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.576556660197,0
0.52,642.97,158.18,0.0,-1.66256872944,1.0,1.0,0.444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.894427191,0
0.12,1895.06,492.6,0.0,-2.75090422379,1.0,1.0,0.416666666667,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
0.09,283.35,12.49,0.0,-0.635663566145,1.0,1.0,0.6875,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.903696114115,0
0.25,246.67,659.06,0.0,-0.483569145714,1.0,1.0,0.133333333333,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67082039325,0
0.13,248.62,617.71,0.0,-3.30798045789,1.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.742781352708,0
0.54,65.38,1063.87,0.0,3.96458912689,1.0,1.0,0.590909090909,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.912870929175,0
0.73,159.26,7825.69,0.0,2.98617585839,1.0,1.0,0.863636363636,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.996815278536,0
0.49,252.46,801.79,0.0,-1.40314657645,1.0,1.0,0.583333333333,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
0.74,1180.94,1525.39,0.0,0.175400810297,1.0,1.0,0.125,0.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4472135955,0
0.25,929.88,185.37,0.0,-0.874314075023,1.0,1.0,0.129032258065,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.474341649025,0
0.75,914.26,942.99,0.0,2.64637626709,1.0,1.0,0.588235294118,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.894427191,0
0.66,325.9,897.36,0.0,1.34687352215,1.0,1.0,0.363636363636,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.15,476.67,555.02,0.0,0.179532924308,1.0,1.0,0.222222222222,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.08,88.25,1083.69,0.0,0.321996522456,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.816496580928,0
1.21,446.38,658.78,0.0,0.955004994011,1.0,1.0,0.461538461538,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.48,97.53,88.24,0.0,0.609521966679,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.09,20072.58,1092.96,0.0,3.40244962524,1.0,1.0,0.291666666667,0.571428571429,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.36,21601.7,95029.47,0.0,0.140028008403,1.0,1.0,0.0555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.64,367.75,707.6,0.0,-0.612520917904,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.242535625036,0
2.36,131.92,720.02,0.0,0.104802893904,1.0,1.0,0.545454545455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
3.29,626.08,21252.69,0.0,-0.0852183320942,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.23,106.99,273.58,0.0,2.19000128249,1.0,1.0,0.869565217391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.672672793996,0
1.07,442.82,708.95,0.0,0.917070056253,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
-0.03,1841.85,882.41,0.0,-3.56889381435,1.0,1.0,0.08,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57735026919,0
2.4,2527.47,31164.78,0.0,0.448401021674,1.0,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5,205.18,140.81,0.0,-0.065288395562,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.204124145232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,0
0.47,439.8,805.49,0.0,-0.0254807050344,1.0,1.0,0.277777777778,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.19245008973,1.0,1.0,0.707106781187,0.0,0.0,1.0,0.0,0.0,0.903696114115,0
0.33,690.29,2555.01,0.0,-0.109880821963,1.0,1.0,0.325,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.153392997769,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.93742527201,0
0.61,813.47,484.3,0.0,-0.740045500492,1.0,1.0,0.0555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.666666666667,0.0,0.0,1.0,0.0,0.0,0.948683298051,0
1.29,2331.89,2862.33,0.0,0.0,1.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.57735026919,0.0,0.0,1.0,0.0,0.0,1.0,1
3.82,2399.55,541.35,0.0,0.389618603953,1.0,1.0,0.181818181818,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
3.2,5719.52,2520.48,0.0,0.90892910444,1.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
3.14,5122.8,1166.96,0.0,-0.127434786005,1.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
0.89,111.5,62.38,0.0,-2.99480519091,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
2.85,32.93,294.07,0.0,0.884436422097,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,1
-0.15,14948.67,878.94,0.0,-2.06372357128,1.0,1.0,0.464285714286,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.874173383533,0
0.36,424.01,2595.69,0.0,-0.140288042069,1.0,1.0,0.705882352941,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.866025403784,0.0,0.0,1.0,0.0,0.0,0.902193708896,0
-0.12,255.96,177.68,0.0,0.187867287326,1.0,1.0,0.228571428571,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.903737838894,0
0.26,122.87,156.43,0.0,-2.12300593806,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.31,199.68,583.98,0.0,1.07799110661,1.0,1.0,0.416666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.692307692308,0
0.89,492.62,838.32,0.0,0.505994535289,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
1.02,88.17,149.04,0.0,-0.45510999062,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.44,227.92,351.11,0.0,-0.546864517766,1.0,1.0,0.275862068966,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.123091490979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.894427191,0
-0.17,143.77,14590.49,0.0,1.24316312102,1.0,1.0,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.707106781187,0
-0.14,3774.19,3927.64,0.0,-0.309900654027,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.424264068712,0
0.57,357.98,26030.67,0.0,-0.657438258651,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.79,1407.26,242.59,0.0,0.356929338951,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.912870929175,0
0.03,130.13,176.38,0.0,0.456064469269,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.989949493661,0
-0.25,357.91,793.71,0.0,-0.396022451709,1.0,1.0,0.323529411765,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.592156525464,0
0.65,251.98,205.96,0.0,2.88117623039,1.0,1.0,0.583333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.408248290464,0
1.35,244.81,586.98,0.0,0.174933804938,1.0,1.0,0.727272727273,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.984731927835,1
1.63,3034.77,8550.81,0.0,-0.109941014146,1.0,1.0,0.0869565217391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.182574185835,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.316227766017,1
0.51,33.45,2295.43,0.0,-1.59952154434,1.0,1.0,0.7,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4472135955,0
0.1,195.71,46.93,0.0,-0.445789344763,1.0,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0
0.5,568.49,321.07,0.0,-0.160799553621,1.0,1.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6,1246.45,1085.65,0.0,0.481737387542,1.0,1.0,0.239130434783,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.162221421131,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.868243142124,0
0.65,162.97,114.46,0.0,-1.67122040922,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.948683298051,0
0.46,862.82,1186.54,0.0,0.589570676754,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.03,13731.43,7999.49,0.0,3.18683071911,1.0,1.0,0.148148148148,0.666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.83086756411,0
0.3,398.97,3237.66,0.0,-2.69704126106,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4472135955,0
1.54,100.3,131.24,0.0,1.18380069397,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.989949493661,1
0.81,258.01,429.15,0.0,0.469070295451,1.0,1.0,0.266666666667,0.75,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.984731927835,0
0.23,427.56,203.44,0.0,-0.47935311803,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
2.07,173.54,211.7,0.0,0.650309840742,1.0,1.0,0.113636363636,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.119522860933,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.989949493661,1
0.41,386.46,1749.59,0.0,-3.93355604745,1.0,1.0,0.571428571429,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.766964988847,0
-0.11,1143.16,7197.93,0.0,-0.151716521227,1.0,1.0,0.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67082039325,0
1.99,2257.92,318.74,0.0,0.19639960838,1.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.288675134595,1.0,1.0,0.8,0.0,0.0,1.0,0.0,0.0,0.707106781187,1
0.27,1174.25,962.55,0.0,3.05217000196,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.887411967465,0
0.38,212.43,264.56,0.0,1.94605109027,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.57735026919,0
0.32,4049.34,17783.29,0.0,1.02899151086,1.0,1.0,0.138888888889,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.839181358297,0
0.29,4219.57,20498.02,0.0,0.670691426529,1.0,1.0,0.296296296296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.965909208801,0
-0.03,111.26,3043.89,0.0,0.225188674556,1.0,1.0,0.166666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5,1568.64,279.78,0.0,0.467508812768,1.0,1.0,0.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.19,161.43,453.22,0.0,0.532034390484,1.0,1.0,0.583333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.377964473009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
3.03,1046.89,1619.53,0.0,0.0405353592151,1.0,1.0,0.625,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.17,1723.15,2934.37,0.0,-1.68659435751,1.0,1.0,0.444444444444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.17,847.97,3294.14,0.0,2.63093597494,1.0,1.0,0.8125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.516397779494,0
0.88,1035.04,10252.09,0.0,2.07940584458,1.0,1.0,0.545454545455,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.912870929175,0
0.28,1022.78,400.63,0.0,0.0,1.0,1.0,0.296296296296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.100503781526,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.799555925583,0
0.24,174.79,153.59,0.0,3.00085102361,1.0,1.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.845154254729,0
